"Time", "Load (lb)", "Position (in)", "AxialStrain (in)", "TransverseStrain (in)", "Auxiliary ()", "Control Out (V)", "Stress (psi)"
0.0, 194.11754, 0.0, 0.008311861, -0.0029277992, NaN, 0.059207715, "- N/A -   "
0.49999997415579855, 195.23961, 0.0, 0.008279068, -0.0029113202, NaN, 0.089727156, "- N/A -   "
0.9999999741557986, 200.84993, 5.0046144E-4, 0.008190059, -0.002862981, NaN, 0.089727156, "- N/A -   "
1.4999999741557986, 203.09407, 7.5069215E-4, 0.008104563, -0.0028201353, NaN, 0.11902582, "- N/A -   "
2.000000093365088, 207.58234, 0.0012511535, 0.008034293, -0.0027860785, NaN, 0.089727156, "- N/A -   "
2.500000093365088, 209.82646, 0.001751615, 0.007974562, -0.0027564159, NaN, 0.089727156, "- N/A -   "
3.000000093365088, 212.0706, 0.0022520763, 0.007887895, -0.0027135701, NaN, 0.059207715, "- N/A -   "
3.500000093365088, 216.55887, 0.0027525378, 0.0078059123, -0.0026740201, NaN, 0.059207715, "- N/A -   "
3.999999854946509, 217.68094, 0.0030027686, 0.00777429, -0.0026586396, NaN, 0.089727156, "- N/A -   "
4.499999854946509, 218.803, 0.0032529992, 0.0077438396, -0.0026443575, NaN, 0.089727156, "- N/A -   "
4.999999854946509, 218.803, 0.0037534607, 0.0077286144, -0.0026377658, NaN, 0.089727156, "- N/A -   "
5.499999854946509, 221.04713, 0.004253922, 0.007685281, -0.0026157936, NaN, 0.089727156, "- N/A -   "
5.999999854946509, 221.04713, 0.0047543836, 0.0076712267, -0.002609202, NaN, 0.059207715, "- N/A -   "
6.499999854946509, 224.41333, 0.005004614, 0.0076114964, -0.0025839338, NaN, 0.089727156, "- N/A -   "
6.999999854946509, 224.41333, 0.0055050757, 0.007582217, -0.0025685534, NaN, 0.089727156, "- N/A -   "
7.499999854946509, 225.53542, 0.005755306, 0.0075740186, -0.002567455, NaN, 0.089727156, "- N/A -   "
7.999999854946509, 226.65747, 0.006255768, 0.0075353696, -0.0025509757, NaN, 0.089727156, "- N/A -   "
8.499999854946509, 226.65747, 0.0067562293, 0.007516631, -0.0025432853, NaN, 0.089727156, "- N/A -   "
8.999999854946509, 227.77954, 0.00725669, 0.007460414, -0.0025202145, NaN, 0.059207715, "- N/A -   "
9.499999854946509, 232.2678, 0.007757152, 0.007418252, -0.0025048337, NaN, 0.089727156, "- N/A -   "
9.999999854946509, 232.2678, 0.008007383, 0.007388972, -0.002490552, NaN, 0.089727156, "- N/A -   "
10.499999854946509, 233.38986, 0.0082576135, 0.0073596924, -0.0024784673, NaN, 0.089727156, "- N/A -   "
10.999999854946509, 233.38986, 0.008758075, 0.007338612, -0.0024729744, NaN, 0.089727156, "- N/A -   "
11.499999854946509, 236.75607, 0.009258536, 0.007284737, -0.0024521006, NaN, 0.089727156, "- N/A -   "
11.999999854946509, 237.87813, 0.009758998, 0.0072496017, -0.0024389173, NaN, 0.059207715, "- N/A -   "
12.499999854946509, 240.12227, 0.010009228, 0.0071816733, -0.0024081562, NaN, 0.089727156, "- N/A -   "
12.999999854946509, 243.48848, 0.01050969, 0.0071430244, -0.002393874, NaN, 0.089727156, "- N/A -   "
13.499999854946509, 242.3664, 0.01075992, 0.007117259, -0.0023817895, NaN, 0.089727156, "- N/A -   "
13.999999854946509, 244.61053, 0.011260382, 0.0070598708, -0.0023598173, NaN, 0.089727156, "- N/A -   "
14.499999854946509, 245.7326, 0.011760843, 0.007031762, -0.0023499297, NaN, 0.089727156, "- N/A -   "
14.999999854946509, 246.85466, 0.012261304, 0.0069603203, -0.0023202673, NaN, 0.059207715, "- N/A -   "
15.499999854946509, 251.34294, 0.012511536, 0.006906446, -0.0022971963, NaN, 0.089727156, "- N/A -   "
16.000000808620825, 251.34294, 0.013011997, 0.006867797, -0.0022829145, NaN, 0.089727156, "- N/A -   "
16.500000808620825, 252.46501, 0.013262227, 0.0068314904, -0.002267534, NaN, 0.089727156, "- N/A -   "
17.000000808620825, 252.46501, 0.013762688, 0.0068033827, -0.0022598435, NaN, 0.089727156, "- N/A -   "
17.500000808620825, 255.8312, 0.01426315, 0.0067565353, -0.0022389698, NaN, 0.089727156, "- N/A -   "
18.000000808620825, 256.95328, 0.014763611, 0.006715544, -0.002224688, NaN, 0.059207715, "- N/A -   "
18.500000808620825, 259.1974, 0.015013843, 0.0066429307, -0.0021950256, NaN, 0.089727156, "- N/A -   "
19.000000808620825, 261.44153, 0.015514304, 0.006603111, -0.0021785463, NaN, 0.089727156, "- N/A -   "
19.500000808620825, 261.44153, 0.015764534, 0.0065820296, -0.002170856, NaN, 0.089727156, "- N/A -   "
20.000000808620825, 262.5636, 0.016264996, 0.0065246415, -0.0021488839, NaN, 0.089727156, "- N/A -   "
20.500000808620825, 264.80774, 0.016765459, 0.0065000467, -0.0021422922, NaN, 0.089727156, "- N/A -   "
21.000000808620825, 268.17392, 0.01726592, 0.006428605, -0.0021126296, NaN, 0.059207715, "- N/A -   "
21.500000808620825, 269.29602, 0.01751615, 0.0063735596, -0.0020884601, NaN, 0.089727156, "- N/A -   "
22.000000808620825, 269.29602, 0.01801661, 0.006329055, -0.002071981, NaN, 0.089727156, "- N/A -   "
22.500000808620825, 271.54013, 0.018266842, 0.0062974333, -0.002060995, NaN, 0.089727156, "- N/A -   "
23.000000808620825, 271.54013, 0.018767303, 0.0062669823, -0.0020489101, NaN, 0.089727156, "- N/A -   "
23.500000808620825, 273.78427, 0.019267766, 0.006207252, -0.0020247407, NaN, 0.089727156, "- N/A -   "
24.000000808620825, 276.0284, 0.019768225, 0.006163918, -0.0020060644, NaN, 0.059207715, "- N/A -   "
24.500000808620825, 278.27255, 0.020018457, 0.006104188, -0.0019818947, NaN, 0.089727156, "- N/A -   "
25.000000808620825, 279.39462, 0.020518918, 0.0060456293, -0.0019599227, NaN, 0.089727156, "- N/A -   "
25.500000808620825, 280.51666, 0.020769149, 0.006029233, -0.0019544296, NaN, 0.089727156, "- N/A -   "
26.000000808620825, 282.76083, 0.021269608, 0.0059741875, -0.0019313587, NaN, 0.089727156, "- N/A -   "
26.500000808620825, 283.88287, 0.021770071, 0.0059343674, -0.0019148795, NaN, 0.089727156, "- N/A -   "
27.000000808620825, 285.00494, 0.022270532, 0.005860583, -0.0018863156, NaN, 0.059207715, "- N/A -   "
27.500000808620825, 288.37115, 0.022520764, 0.0058067087, -0.0018621463, NaN, 0.089727156, "- N/A -   "
28.000000808620825, 288.37115, 0.023021225, 0.005762204, -0.0018434699, NaN, 0.089727156, "- N/A -   "
28.500000808620825, 291.73737, 0.023271454, 0.005717699, -0.0018258921, NaN, 0.089727156, "- N/A -   "
29.000000808620825, 291.73737, 0.023771917, 0.0056849057, -0.0018127088, NaN, 0.089727156, "- N/A -   "
29.500000808620825, 293.98148, 0.02427238, 0.0056193196, -0.0017852434, NaN, 0.089727156, "- N/A -   "
30.000000808620825, 295.10352, 0.02477284, 0.005567788, -0.0017643699, NaN, 0.059207715, "- N/A -   "
30.500000808620825, 298.46973, 0.025023071, 0.0054951743, -0.0017347074, NaN, 0.089727156, "- N/A -   "
31.000000808620825, 301.83594, 0.025523532, 0.0054494985, -0.001712735, NaN, 0.089727156, "- N/A -   "
31.500000808620825, 300.7139, 0.025773764, 0.0054143635, -0.0017006504, NaN, 0.089727156, "- N/A -   "
31.999998901272193, 302.958, 0.026274223, 0.0053511197, -0.0016742836, NaN, 0.089727156, "- N/A -   "
32.49999890127219, 302.958, 0.026774686, 0.005305444, -0.0016545086, NaN, 0.089727156, "- N/A -   "
32.99999890127219, 307.44626, 0.027275147, 0.0052164337, -0.0016193532, NaN, 0.059207715, "- N/A -   "
33.49999890127219, 309.6904, 0.027525377, 0.005143821, -0.0015885921, NaN, 0.089727156, "- N/A -   "
33.99999890127219, 311.93454, 0.02802584, 0.0050887754, -0.0015655211, NaN, 0.089727156, "- N/A -   "
34.49999890127219, 314.17868, 0.02827607, 0.0050267032, -0.0015391546, NaN, 0.089727156, "- N/A -   "
34.99999890127219, 316.4228, 0.028776532, 0.004972829, -0.0015171822, NaN, 0.089727156, "- N/A -   "
35.49999890127219, 317.5449, 0.029276991, 0.004890846, -0.0014820267, NaN, 0.089727156, "- N/A -   "
35.99999890127219, 320.91107, 0.029777454, 0.004812377, -0.0014512655, NaN, 0.059207715, "- N/A -   "
36.49999890127219, 324.27728, 0.030027686, 0.0047233673, -0.0014128143, NaN, 0.089727156, "- N/A -   "
36.99999890127219, 328.76553, 0.030528147, 0.004655439, -0.001385349, NaN, 0.089727156, "- N/A -   "
37.49999890127219, 328.76553, 0.030778376, 0.0046062497, -0.0013622781, NaN, 0.089727156, "- N/A -   "
37.99999890127219, 331.00967, 0.031278837, 0.004516069, -0.0013249252, NaN, 0.089727156, "- N/A -   "
38.49999890127219, 334.3759, 0.0317793, 0.0044563385, -0.0013018545, NaN, 0.089727156, "- N/A -   "
38.99999890127219, 337.74207, 0.03227976, 0.00434859, -0.0012546142, NaN, 0.059207715, "- N/A -   "
39.49999890127219, 339.9862, 0.03252999, 0.0042724633, -0.0012227545, NaN, 0.089727156, "- N/A -   "
39.99999890127219, 342.23032, 0.033030454, 0.004212733, -0.0011974863, NaN, 0.089727156, "- N/A -   "
40.49999890127219, 344.4745, 0.033280686, 0.004138949, -0.0011656266, NaN, 0.089727156, "- N/A -   "
40.99999890127219, 347.8407, 0.033781145, 0.004081561, -0.00113926, NaN, 0.089727156, "- N/A -   "
41.49999890127219, 350.0848, 0.034281608, 0.0040007494, -0.0011041043, NaN, 0.089727156, "- N/A -   "
41.99999890127219, 353.45102, 0.034782067, 0.0039222804, -0.0010722447, NaN, 0.059207715, "- N/A -   "
42.49999890127219, 354.57306, 0.0350323, 0.0038297575, -0.0010283003, NaN, 0.089727156, "- N/A -   "
42.99999890127219, 356.81723, 0.035532758, 0.0037594866, -9.975391E-4, NaN, 0.089727156, "- N/A -   "
43.49999890127219, 359.06134, 0.03578299, 0.003716153, -9.766655E-4, NaN, 0.089727156, "- N/A -   "
43.99999890127219, 362.42755, 0.036283452, 0.0036259722, -9.371155E-4, NaN, 0.089727156, "- N/A -   "
44.49999890127219, 364.6717, 0.036783915, 0.0035650707, -9.107488E-4, NaN, 0.089727156, "- N/A -   "
44.99999890127219, 369.15994, 0.037284374, 0.0034702052, -8.6460717E-4, NaN, 0.059207715, "- N/A -   "
45.49999890127219, 371.40408, 0.037534606, 0.0033940785, -8.327474E-4, NaN, 0.089727156, "- N/A -   "
45.99999890127219, 372.52612, 0.03803507, 0.0033343483, -8.074793E-4, NaN, 0.089727156, "- N/A -   "
46.49999890127219, 375.89233, 0.0382853, 0.0032711048, -7.789155E-4, NaN, 0.089727156, "- N/A -   "
46.99999890127219, 379.25854, 0.03878576, 0.0032125455, -7.525488E-4, NaN, 0.089727156, "- N/A -   "
47.49999890127219, 381.50266, 0.039286222, 0.003130563, -7.162946E-4, NaN, 0.089727156, "- N/A -   "
47.99999890127219, 383.7468, 0.03978668, 0.0030602925, -6.833362E-4, NaN, 0.059207715, "- N/A -   "
48.49999890127219, 387.113, 0.040036913, 0.0029701116, -6.4598344E-4, NaN, 0.089727156, "- N/A -   "
48.99999890127219, 387.113, 0.040537372, 0.002908039, -6.1632093E-4, NaN, 0.089727156, "- N/A -   "
49.49999890127219, 391.6013, 0.040787604, 0.0028647052, -5.954474E-4, NaN, 0.089727156, "- N/A -   "
49.99999890127219, 393.8454, 0.041288063, 0.0027874073, -5.613904E-4, NaN, 0.089727156, "- N/A -   "
50.49999890127219, 393.8454, 0.041788526, 0.0027218214, -5.328265E-4, NaN, 0.089727156, "- N/A -   "
50.99999890127219, 399.45575, 0.04228899, 0.0026316405, -4.921779E-4, NaN, 0.059207715, "- N/A -   "
51.49999890127219, 401.69986, 0.042539217, 0.0025613697, -4.6251537E-4, NaN, 0.089727156, "- N/A -   "
51.99999890127219, 403.94403, 0.04303968, 0.0025004684, -4.3395147E-4, NaN, 0.089727156, "- N/A -   "
52.49999890127219, 406.18814, 0.043289915, 0.002445423, -4.0758483E-4, NaN, 0.089727156, "- N/A -   "
52.99999890127219, 407.31018, 0.043790374, 0.002393891, -3.8341538E-4, NaN, 0.089727156, "- N/A -   "
53.49999890127219, 410.6764, 0.044290833, 0.0023107373, -3.4496398E-4, NaN, 0.089727156, "- N/A -   "
53.99999890127219, 414.0426, 0.044791296, 0.002242809, -3.1530144E-4, NaN, 0.059207715, "- N/A -   "
54.49999890127219, 417.4088, 0.045041528, 0.0021690247, -2.812445E-4, NaN, 0.089727156, "- N/A -   "
54.99999890127219, 418.53088, 0.045541987, 0.0021046097, -2.4608895E-4, NaN, 0.089727156, "- N/A -   "
55.49999890127219, 420.77502, 0.04579222, 0.0020624474, -2.2851116E-4, NaN, 0.089727156, "- N/A -   "
55.99999890127219, 424.1412, 0.04629268, 0.001987492, -1.9445422E-4, NaN, 0.089727156, "- N/A -   "
56.49999890127219, 425.26328, 0.046793144, 0.001930104, -1.6698892E-4, NaN, 0.089727156, "- N/A -   "
56.99999890127219, 429.75156, 0.0472936, 0.0018375808, -1.20847246E-4, NaN, 0.059207715, "- N/A -   "
57.49999890127219, 433.11774, 0.047543835, 0.0017778507, -9.5579184E-5, NaN, 0.089727156, "- N/A -   "
57.99999890127219, 434.2398, 0.048044298, 0.0017263187, -6.8113906E-5, NaN, 0.089727156, "- N/A -   "
58.49999890127219, 436.48395, 0.048294526, 0.0016607327, -4.064862E-5, NaN, 0.089727156, "- N/A -   "
58.99999890127219, 437.606, 0.04879499, 0.001610372, -1.757778E-5, NaN, 0.089727156, "- N/A -   "
59.49999890127219, 442.09427, 0.04929545, 0.0015330741, 2.1878965E-5, NaN, 0.089727156, "- N/A -   "
59.99999890127219, 445.46048, 0.04979591, 0.0014628033, 5.1415573E-5, NaN, 0.059207715, "- N/A -   "
60.49999890127219, 446.58255, 0.050046142, 0.001389019, 8.532796E-5, NaN, 0.089727156, "- N/A -   "
60.99999890127219, 449.94873, 0.0505466, 0.0013339735, 1.0939483E-4, NaN, 0.089727156, "- N/A -   "
61.49999890127219, 451.07083, 0.050796833, 0.0012894687, 1.3236774E-4, NaN, 0.089727156, "- N/A -   "
61.99999890127219, 455.55908, 0.051297292, 0.0012133422, 1.6628014E-4, NaN, 0.089727156, "- N/A -   "
62.49999890127219, 455.55908, 0.051797755, 0.0011629814, 1.8925304E-4, NaN, 0.089727156, "- N/A -   "
62.99999890127219, 461.1694, 0.052047987, 0.0010681158, 2.3082308E-4, NaN, 0.089727156, "- N/A -   "
63.49999890127219, 461.1694, 0.052548446, 0.0010072144, 2.581718E-4, NaN, 0.089727156, "- N/A -   "
63.99999890127219, 464.5356, 0.05279868, 9.5919607E-4, 2.789568E-4, NaN, 0.11902582, "- N/A -   "
64.49999890127219, 465.65768, 0.053299136, 9.0063707E-4, 3.063055E-4, NaN, 0.089727156, "- N/A -   "
64.99999890127219, 467.9018, 0.0537996, 8.526188E-4, 3.2927844E-4, NaN, 0.089727156, "- N/A -   "
65.49999890127219, 471.268, 0.054300062, 7.718074E-4, 3.5990897E-4, NaN, 0.089727156, "- N/A -   "
65.99999890127219, 475.75626, 0.054800525, 7.085637E-4, 3.894456E-4, NaN, 0.059207715, "- N/A -   "
66.49999890127219, 476.87836, 0.055050753, 6.3712173E-4, 4.189822E-4, NaN, 0.089727156, "- N/A -   "
66.99999890127219, 480.24454, 0.055551216, 5.855898E-4, 4.4304907E-4, NaN, 0.089727156, "- N/A -   "
67.49999890127219, 481.36664, 0.055801447, 5.469409E-4, 4.5836432E-4, NaN, 0.089727156, "- N/A -   "
67.99999890127219, 483.61075, 0.05630191, 4.754989E-4, 4.889949E-4, NaN, 0.089727156, "- N/A -   "
68.49999890127219, 486.97696, 0.05680237, 4.2396702E-4, 5.097799E-4, NaN, 0.089727156, "- N/A -   "
68.99999890127219, 490.34314, 0.0570526, 3.4198444E-4, 5.415044E-4, NaN, 0.089727156, "- N/A -   "
69.49999890127219, 493.70932, 0.057553064, 2.9045253E-4, 5.6228944E-4, NaN, 0.089727156, "- N/A -   "
69.99999890127219, 494.83142, 0.05780329, 2.471189E-4, 5.797926E-4, NaN, 0.11902582, "- N/A -   "
70.49999890127219, 497.07553, 0.058303755, 1.8973109E-4, 6.005776E-4, NaN, 0.089727156, "- N/A -   "
70.99999890127219, 499.31967, 0.058804218, 1.5108216E-4, 6.169868E-4, NaN, 0.089727156, "- N/A -   "
71.49999890127219, 501.5638, 0.05930468, 7.964022E-5, 6.399597E-4, NaN, 0.089727156, "- N/A -   "
71.99999890127219, 507.17416, 0.059805136, 2.1081232E-5, 6.6293264E-4, NaN, 0.059207715, "- N/A -   "
72.49999890127219, 508.2962, 0.06005537, -2.9367542E-5, 6.804358E-4, NaN, 0.089727156, "- N/A -   "
72.99999890127219, 511.6624, 0.06055583, -8.222912E-5, 6.9684506E-4, NaN, 0.089727156, "- N/A -   "
73.49999890127219, 511.6624, 0.060806062, -1.0924725E-4, 7.0778455E-4, NaN, 0.089727156, "- N/A -   "
73.99999890127219, 515.0286, 0.06130652, -1.6915704E-4, 7.285696E-4, NaN, 0.089727156, "- N/A -   "
74.49999890127219, 517.27277, 0.061806984, -2.1262099E-4, 7.427909E-4, NaN, 0.089727156, "- N/A -   "
74.99999890127219, 520.639, 0.062057216, -2.79579E-4, 7.657638E-4, NaN, 0.089727156, "- N/A -   "
75.49999890127219, 522.88306, 0.062557675, -3.2891647E-4, 7.8107906E-4, NaN, 0.089727156, "- N/A -   "
75.99999890127219, 524.0051, 0.0628079, -3.5828399E-4, 7.920186E-4, NaN, 0.11902582, "- N/A -   "
76.49999890127219, 527.37134, 0.063308366, -4.1232028E-4, 8.084278E-4, NaN, 0.089727156, "- N/A -   "
76.99999890127219, 528.4934, 0.06380883, -4.4521192E-4, 8.193673E-4, NaN, 0.089727156, "- N/A -   "
77.49999890127219, 531.8596, 0.06430929, -5.051217E-4, 8.379644E-4, NaN, 0.089727156, "- N/A -   "
77.99999890127219, 536.34784, 0.064809754, -5.638568E-4, 8.554676E-4, NaN, 0.059207715, "- N/A -   "
78.49999890127219, 536.34784, 0.06505998, -6.049713E-4, 8.68595E-4, NaN, 0.089727156, "- N/A -   "
78.99999890127219, 539.71405, 0.065560445, -6.4843526E-4, 8.828162E-4, NaN, 0.089727156, "- N/A -   "
79.49999890127219, 539.71405, 0.06581068, -6.7662814E-4, 8.904739E-4, NaN, 0.089727156, "- N/A -   "
79.99999890127219, 543.08026, 0.066311136, -7.3418854E-4, 9.0797705E-4, NaN, 0.089727156, "- N/A -   "
80.49999890127219, 546.4465, 0.0668116, -7.7530305E-4, 9.200105E-4, NaN, 0.089727156, "- N/A -   "
80.99999890127219, 548.6906, 0.067061834, -8.352128E-4, 9.407955E-4, NaN, 0.089727156, "- N/A -   "
81.49999890127219, 549.8127, 0.06756229, -8.7985146E-4, 9.5611083E-4, NaN, 0.089727156, "- N/A -   "
81.99999890127219, 555.42303, 0.067812525, -9.127432E-4, 9.648624E-4, NaN, 0.11902582, "- N/A -   "
82.49999890127219, 554.3009, 0.06831298, -9.6560473E-4, 9.801777E-4, NaN, 0.089727156, "- N/A -   "
82.99999890127219, 557.6671, 0.06881344, -0.0010008458, 9.93305E-4, NaN, 0.089727156, "- N/A -   "
83.49999890127219, 561.0333, 0.069313906, -0.001063105, 0.0010119021, NaN, 0.089727156, "- N/A -   "
83.99999890127219, 564.39954, 0.06981437, -0.0011147918, 0.0010283114, NaN, 0.059207715, "- N/A -   "
84.49999890127219, 566.6437, 0.0700646, -0.0011594305, 0.0010436267, NaN, 0.089727156, "- N/A -   "
84.99999890127219, 570.0099, 0.07056506, -0.0012052439, 0.001057848, NaN, 0.089727156, "- N/A -   "
85.49999890127219, 570.0099, 0.07081529, -0.0012334366, 0.0010676935, NaN, 0.089727156, "- N/A -   "
85.99999890127219, 573.3761, 0.07131575, -0.0012933464, 0.0010873845, NaN, 0.089727156, "- N/A -   "
86.49999890127219, 574.49817, 0.07181621, -0.0013321117, 0.001101606, NaN, 0.089727156, "- N/A -   "
86.99999890127219, 576.7423, 0.07206644, -0.0013896719, 0.001121297, NaN, 0.089727156, "- N/A -   "
87.49999890127219, 581.2305, 0.072566904, -0.0014366601, 0.0011388002, NaN, 0.089727156, "- N/A -   "
87.99999890127219, 581.2305, 0.07281713, -0.001464853, 0.0011497397, NaN, 0.11902582, "- N/A -   "
88.49999890127219, 584.59674, 0.073317595, -0.0015200638, 0.0011694308, NaN, 0.089727156, "- N/A -   "
88.99999890127219, 586.8409, 0.07381806, -0.0015529555, 0.001184746, NaN, 0.089727156, "- N/A -   "
89.49999890127219, 589.085, 0.07431852, -0.0016128652, 0.0012044371, NaN, 0.089727156, "- N/A -   "
89.99999890127219, 592.45123, 0.07456875, -0.0016645523, 0.001225222, NaN, 0.089727156, "- N/A -   "
90.49999890127219, 595.81744, 0.07506921, -0.0017080161, 0.0012416313, NaN, 0.089727156, "- N/A -   "
90.99999890127219, 596.93945, 0.07531944, -0.0017503054, 0.0012580405, NaN, 0.11902582, "- N/A -   "
91.49999890127219, 596.93945, 0.0758199, -0.0017820224, 0.001271168, NaN, 0.089727156, "- N/A -   "
91.99999890127219, 601.4278, 0.076320365, -0.0018442816, 0.0012919528, NaN, 0.089727156, "- N/A -   "
92.49999890127219, 601.4278, 0.07682083, -0.0018877455, 0.0013083621, NaN, 0.089727156, "- N/A -   "
92.99999890127219, 605.916, 0.07707106, -0.0019488301, 0.0013291471, NaN, 0.089727156, "- N/A -   "
93.49999890127219, 609.2822, 0.07757152, -0.0019969926, 0.0013466503, NaN, 0.089727156, "- N/A -   "
93.99999890127219, 610.4043, 0.07782175, -0.0020228364, 0.0013586837, NaN, 0.11902582, "- N/A -   "
94.49999890127219, 612.64844, 0.07832221, -0.0020839206, 0.0013805627, NaN, 0.089727156, "- N/A -   "
94.99999890127219, 613.7705, 0.07882267, -0.002119162, 0.0013947841, NaN, 0.089727156, "- N/A -   "
95.49999890127219, 618.2587, 0.079323135, -0.0021802462, 0.001416663, NaN, 0.089727156, "- N/A -   "
95.99999890127219, 621.62494, 0.07957336, -0.0022307583, 0.0014352602, NaN, 0.089727156, "- N/A -   "
96.49999890127219, 623.8691, 0.080073826, -0.002275397, 0.0014505754, NaN, 0.089727156, "- N/A -   "
96.99999890127219, 626.1132, 0.080324054, -0.0023165115, 0.0014658907, NaN, 0.11902582, "- N/A -   "
97.49999890127219, 627.2353, 0.08082452, -0.0023482286, 0.001480112, NaN, 0.089727156, "- N/A -   "
97.99999890127219, 630.6015, 0.08132498, -0.0024069636, 0.001501991, NaN, 0.089727156, "- N/A -   "
98.49999890127219, 632.8456, 0.08182544, -0.0024445541, 0.0015184003, NaN, 0.089727156, "- N/A -   "
98.99999890127219, 636.2118, 0.08207567, -0.002504464, 0.0015402791, NaN, 0.089727156, "- N/A -   "
99.49999890127219, 637.33386, 0.082576126, -0.0025491025, 0.0015577824, NaN, 0.089727156, "- N/A -   "
99.99999890127219, 638.456, 0.08282637, -0.0025725965, 0.0015698158, NaN, 0.11902582, "- N/A -   "
100.49999890127219, 640.7001, 0.083326824, -0.002630157, 0.0015916948, NaN, 0.089727156, "- N/A -   "
100.99999890127219, 642.9442, 0.08382728, -0.0026606992, 0.0016048222, NaN, 0.089727156, "- N/A -   "
101.49999890127219, 646.3104, 0.08432775, -0.0027229583, 0.001625607, NaN, 0.089727156, "- N/A -   "
101.99999890127219, 650.79865, 0.08457798, -0.0027699466, 0.0016452983, NaN, 0.089727156, "- N/A -   "
102.49999890127219, 651.9207, 0.08507843, -0.0028122356, 0.0016628014, NaN, 0.089727156, "- N/A -   "
102.99999890127219, 655.2869, 0.085328676, -0.0028568744, 0.0016781167, NaN, 0.11902582, "- N/A -   "
103.49999890127219, 655.2869, 0.08582913, -0.0028874166, 0.0016923379, NaN, 0.089727156, "- N/A -   "
103.99999890127219, 659.7752, 0.08632959, -0.0029485011, 0.0017131229, NaN, 0.089727156, "- N/A -   "
104.49999890127219, 660.8973, 0.08683006, -0.0029860914, 0.0017262503, NaN, 0.089727156, "- N/A -   "
104.99999890127219, 663.1414, 0.087080285, -0.0030424772, 0.0017459414, NaN, 0.089727156, "- N/A -   "
105.49999890127219, 668.7518, 0.08758075, -0.0030894652, 0.0017645386, NaN, 0.089727156, "- N/A -   "
105.99999890127219, 665.38556, 0.08783098, -0.0031164836, 0.001776572, NaN, 0.11902582, "- N/A -   "
106.49999890127219, 670.9959, 0.08833144, -0.0031787425, 0.0017973571, NaN, 0.089727156, "- N/A -   "
106.99999890127219, 670.9959, 0.0888319, -0.0032104596, 0.0018093905, NaN, 0.089727156, "- N/A -   "
107.49999890127219, 677.72833, 0.089332364, -0.00326802, 0.0018323633, NaN, 0.089727156, "- N/A -   "
107.99999890127219, 677.72833, 0.08958259, -0.0033173575, 0.0018476786, NaN, 0.089727156, "- N/A -   "
108.49999890127219, 679.9724, 0.090083055, -0.003363171, 0.0018619, NaN, 0.089727156, "- N/A -   "
108.99999890127219, 683.3386, 0.09033328, -0.0034078094, 0.001881591, NaN, 0.089727156, "- N/A -   "
109.49999890127219, 683.3386, 0.090833746, -0.0034418758, 0.0018925305, NaN, 0.089727156, "- N/A -   "
109.99999890127219, 687.82684, 0.09133421, -0.0035006108, 0.0019122217, NaN, 0.089727156, "- N/A -   "
110.49999890127219, 691.19305, 0.091834664, -0.0035335023, 0.0019264428, NaN, 0.059207715, "- N/A -   "
110.99999890127219, 691.19305, 0.0920849, -0.0035875386, 0.0019439461, NaN, 0.089727156, "- N/A -   "
111.49999890127219, 694.55927, 0.09258536, -0.003633352, 0.0019592613, NaN, 0.089727156, "- N/A -   "
111.99999890127219, 695.6814, 0.09283559, -0.0036697679, 0.0019712949, NaN, 0.089727156, "- N/A -   "
112.49999890127219, 700.1696, 0.09333605, -0.003724979, 0.001989892, NaN, 0.089727156, "- N/A -   "
112.99999890127219, 701.2917, 0.093836516, -0.0037590454, 0.0020030192, NaN, 0.089727156, "- N/A -   "
113.49999890127219, 704.6579, 0.094086744, -0.0038201297, 0.0020194284, NaN, 0.089727156, "- N/A -   "
113.99999890127219, 705.7799, 0.0945872, -0.0038659428, 0.0020358379, NaN, 0.089727156, "- N/A -   "
114.49999890127219, 708.0241, 0.09508767, -0.0039152806, 0.002052247, NaN, 0.089727156, "- N/A -   "
114.99999890127219, 709.1461, 0.0953379, -0.0039622686, 0.0020675622, NaN, 0.089727156, "- N/A -   "
115.49999890127219, 711.39026, 0.09583835, -0.003992811, 0.0020785017, NaN, 0.089727156, "- N/A -   "
115.99999890127219, 714.7565, 0.09633882, -0.0040609436, 0.0020970989, NaN, 0.089727156, "- N/A -   "
116.49999890127219, 718.1227, 0.09683928, -0.0041020582, 0.002113508, NaN, 0.059207715, "- N/A -   "
116.99999890127219, 721.4889, 0.09708952, -0.0041525704, 0.0021288234, NaN, 0.089727156, "- N/A -   "
117.49999890127219, 723.733, 0.09758998, -0.0041995584, 0.0021463265, NaN, 0.089727156, "- N/A -   "
117.99999890127219, 724.8551, 0.097840205, -0.0042265765, 0.002155078, NaN, 0.089727156, "- N/A -   "
118.49999890127219, 728.2213, 0.09834067, -0.004291185, 0.0021769572, NaN, 0.089727156, "- N/A -   "
118.99999890127219, 730.4654, 0.09884113, -0.004322902, 0.0021878965, NaN, 0.089727156, "- N/A -   "
119.49999890127219, 732.70953, 0.09909136, -0.004382812, 0.0022075875, NaN, 0.089727156, "- N/A -   "
119.99999890127219, 736.07574, 0.09959182, -0.0044298, 0.002221809, NaN, 0.089727156, "- N/A -   "
120.49999890127219, 737.1978, 0.100092284, -0.004472089, 0.0022360303, NaN, 0.089727156, "- N/A -   "
120.99999890127219, 740.564, 0.10034251, -0.004522601, 0.0022513457, NaN, 0.089727156, "- N/A -   "
